trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3302,False,"{'a': 0.001, 'e': 0.036846302669276805}",35,12,34.36229771730624,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
3303,False,"{'a': 0.001, 'e': 0.03680947478361935}",20,10,18.35422202444924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3304,False,"{'a': 0.001, 'e': 0.036772683707439746}",25,20,7.349249250034477,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3305,False,"{'a': 0.001, 'e': 0.0367359294039469}",20,14,12.052946147797865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3306,False,"{'a': 0.001, 'e': 0.03669921183638653}",20,16,8.199424248835,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3307,False,"{'a': 0.001, 'e': 0.03666253096804106}",25,11,24.462382422498777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3308,False,"{'a': 0.001, 'e': 0.036625886762229616}",20,14,13.365666745278395,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3309,False,"{'a': 0.001, 'e': 0.03658927918230796}",25,17,12.367452381548992,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3310,False,"{'a': 0.001, 'e': 0.036552708191668566}",25,8,30.095543618428092,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3311,False,"{'a': 0.001, 'e': 0.0365161737537404}",20,15,7.77474876471043,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3312,False,"{'a': 0.001, 'e': 0.036479675831989036}",20,9,19.949549748871927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3313,False,"{'a': 0.001, 'e': 0.036443214389916524}",20,6,12.704624749660464,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3314,False,"{'a': 0.001, 'e': 0.036406789391061456}",30,21,-5.055136301927838,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
3315,False,"{'a': 0.001, 'e': 0.03637040079899881}",20,3,23.25305987181297,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3316,False,"{'a': 0.001, 'e': 0.036334048577339996}",20,6,22.562856898733685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3317,False,"{'a': 0.001, 'e': 0.03629773268973277}",25,12,-19.172602274505202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
3318,False,"{'a': 0.001, 'e': 0.03626145309986128}",25,8,27.441551359410667,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3319,False,"{'a': 0.001, 'e': 0.03622520977144591}",20,16,6.874498138559773,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3320,False,"{'a': 0.001, 'e': 0.03618900266824332}",25,8,26.05451411888521,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3321,False,"{'a': 0.001, 'e': 0.03615283175404641}",20,6,21.35345438824097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3322,False,"{'a': 0.001, 'e': 0.03611669699268428}",35,26,16.06935775283744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3323,False,"{'a': 0.001, 'e': 0.03608059834802215}",20,8,22.507542869197724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3324,False,"{'a': 0.001, 'e': 0.03604453578396138}",20,11,16.11632001698873,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3325,False,"{'a': 0.001, 'e': 0.036008509264439374}",30,14,31.265401039213323,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3326,False,"{'a': 0.001, 'e': 0.035972518753429654}",20,9,21.258829420192967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3327,False,"{'a': 0.001, 'e': 0.03593656421494168}",20,13,12.384001332826188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3328,False,"{'a': 0.001, 'e': 0.03590064561302092}",20,12,8.794534983776432,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3329,False,"{'a': 0.001, 'e': 0.03586476291174875}",25,10,30.420528595091085,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3330,False,"{'a': 0.001, 'e': 0.035828916075242495}",25,3,36.25585599543453,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3331,False,"{'a': 0.001, 'e': 0.0357931050676553}",30,13,21.941829966348873,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3332,False,"{'a': 0.001, 'e': 0.03575732985317615}",30,12,32.98863802506344,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3333,False,"{'a': 0.001, 'e': 0.035721590396029845}",30,14,23.769926865298878,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3334,False,"{'a': 0.001, 'e': 0.03568588666047689}",30,24,9.754620639959764,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3335,False,"{'a': 0.001, 'e': 0.035650218610813585}",20,3,30.81087642538091,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3336,False,"{'a': 0.001, 'e': 0.03561458621137186}",20,9,-21.351645355170007,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
3337,False,"{'a': 0.001, 'e': 0.03557898942651932}",35,23,11.800501793910257,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3338,False,"{'a': 0.001, 'e': 0.03554342822065915}",20,8,22.220768570695906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3339,False,"{'a': 0.001, 'e': 0.035507902558230185}",20,14,12.507359875589596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3340,False,"{'a': 0.001, 'e': 0.03547241240370673}",20,11,16.173279337605642,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3341,False,"{'a': 0.001, 'e': 0.03543695772159864}",25,12,20.531693204511388,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
3342,False,"{'a': 0.001, 'e': 0.03540153847645121}",30,9,35.59659010310323,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3343,False,"{'a': 0.001, 'e': 0.03536615463284522}",20,6,-13.741594785323727,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3344,False,"{'a': 0.001, 'e': 0.035330806155396806}",20,0,29.695767280182523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3345,False,"{'a': 0.001, 'e': 0.03529549300875749}",25,14,24.34779749531259,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3346,False,"{'a': 0.001, 'e': 0.03526021515761412}",30,19,20.16387682432019,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3347,False,"{'a': 0.001, 'e': 0.035224972566688856}",35,16,34.385065871130806,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3348,False,"{'a': 0.001, 'e': 0.03518976520073909}",25,14,17.790980956050888,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
3349,False,"{'a': 0.001, 'e': 0.03515459302455746}",20,15,9.00476486938367,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3350,False,"{'a': 0.001, 'e': 0.03511945600297177}",25,5,23.655907674776316,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3351,False,"{'a': 0.001, 'e': 0.035084354100845025}",25,12,14.689936737956613,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3352,False,"{'a': 0.001, 'e': 0.035049287283075305}",20,14,11.67630247517355,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3353,False,"{'a': 0.001, 'e': 0.035014255514595784}",25,6,30.04535005199402,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3354,False,"{'a': 0.001, 'e': 0.034979258760374686}",30,13,29.31642298009531,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3355,False,"{'a': 0.001, 'e': 0.03494429698541527}",25,11,26.955510489295342,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3356,False,"{'a': 0.001, 'e': 0.03490937015475576}",20,3,29.007541782275506,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3357,False,"{'a': 0.001, 'e': 0.034874478233469314}",30,13,31.000168154153226,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3358,False,"{'a': 0.001, 'e': 0.034839621186663984}",25,16,0.4257804609086413,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
3359,False,"{'a': 0.001, 'e': 0.03480479897948277}",20,0,26.83560772380487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3360,False,"{'a': 0.001, 'e': 0.03477001157710343}",30,12,37.74832331881356,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3361,False,"{'a': 0.001, 'e': 0.03473525894473856}",25,17,15.820085983119078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3362,False,"{'a': 0.001, 'e': 0.03470054104763552}",20,0,31.294576960348707,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3363,False,"{'a': 0.001, 'e': 0.03466585785107644}",20,11,14.3853517632933,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3364,False,"{'a': 0.001, 'e': 0.034631209320378095}",20,8,23.867552207509284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3365,False,"{'a': 0.001, 'e': 0.034596595420891954}",30,19,19.356119542081984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3366,False,"{'a': 0.001, 'e': 0.0345620161180041}",20,11,15.885604081111724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3367,False,"{'a': 0.001, 'e': 0.034527471377135265}",30,20,19.629597639951154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3368,False,"{'a': 0.001, 'e': 0.03449296116374068}",20,13,13.029529063910417,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3369,False,"{'a': 0.001, 'e': 0.034458485443310136}",20,3,26.443687014981307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3370,False,"{'a': 0.001, 'e': 0.034424044181367894}",20,16,7.666880889558266,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3371,False,"{'a': 0.001, 'e': 0.03438963734347271}",25,13,24.921916587639192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3372,False,"{'a': 0.001, 'e': 0.03435526489521774}",20,6,28.95297938945638,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3373,False,"{'a': 0.001, 'e': 0.03432092680223053}",20,10,17.653308242051686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3374,False,"{'a': 0.001, 'e': 0.034286623030172964}",20,16,7.910177948119198,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3375,False,"{'a': 0.001, 'e': 0.0342523535447413}",20,12,1.217130964650554,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3376,False,"{'a': 0.001, 'e': 0.03421811831166603}",25,13,26.109369558604026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3377,False,"{'a': 0.001, 'e': 0.034183917296711934}",20,10,20.58576948751788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3378,False,"{'a': 0.001, 'e': 0.03414975046567796}",20,9,19.240714389028955,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3379,False,"{'a': 0.001, 'e': 0.03411561778439732}",20,12,12.8780202288372,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3380,False,"{'a': 0.001, 'e': 0.034081519218737304}",30,19,17.69973081743668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3381,False,"{'a': 0.001, 'e': 0.034047454734599344}",20,11,14.904592433118005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3382,False,"{'a': 0.001, 'e': 0.03401342429791895}",20,16,8.175885891565276,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3383,False,"{'a': 0.001, 'e': 0.033979427874665694}",25,17,9.010550795433247,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3384,False,"{'a': 0.001, 'e': 0.03394546543084315}",30,21,13.977393873555137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3385,False,"{'a': 0.001, 'e': 0.033911536932488856}",20,6,11.023866707502055,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3386,False,"{'a': 0.001, 'e': 0.033877642345674315}",25,20,9.33443058013619,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3387,False,"{'a': 0.001, 'e': 0.03384378163650495}",20,11,20.813343347856268,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3388,False,"{'a': 0.001, 'e': 0.033809954771120046}",25,12,16.18718062581148,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3389,False,"{'a': 0.001, 'e': 0.03377616171569273}",30,18,24.28231505728807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3390,False,"{'a': 0.001, 'e': 0.03374240243642994}",25,14,21.775316950617334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3391,False,"{'a': 0.001, 'e': 0.033708676899572396}",35,18,14.459934936434482,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
3392,False,"{'a': 0.001, 'e': 0.03367498507139457}",30,18,22.59668747318642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3393,False,"{'a': 0.001, 'e': 0.03364132691820462}",25,18,13.177185340500092,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3394,False,"{'a': 0.001, 'e': 0.03360770240634438}",20,12,12.030173637173736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3395,False,"{'a': 0.001, 'e': 0.033574111502189356}",25,2,35.56162232296259,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3396,False,"{'a': 0.001, 'e': 0.033540554172148636}",25,17,13.516027554796969,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3397,False,"{'a': 0.001, 'e': 0.03350703038266488}",20,14,10.881893976555629,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3398,False,"{'a': 0.001, 'e': 0.03347354010021429}",30,17,23.37342128830585,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3399,False,"{'a': 0.001, 'e': 0.0334400832913066}",20,14,13.766036464917523,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3400,False,"{'a': 0.001, 'e': 0.03340665992248499}",25,15,20.472171738430607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3401,False,"{'a': 0.001, 'e': 0.03337326996032608}",30,17,20.49507963151578,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
3402,False,"{'a': 0.001, 'e': 0.033339913371439905}",25,11,27.017339695345377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3403,False,"{'a': 0.001, 'e': 0.03330659012246989}",25,12,25.389085752346634,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3404,False,"{'a': 0.001, 'e': 0.03327330018009277}",25,19,11.386196819679514,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3405,False,"{'a': 0.001, 'e': 0.03324004351101861}",30,20,18.948696841211788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3406,False,"{'a': 0.001, 'e': 0.03320682008199072}",20,15,9.701211958821816,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3407,False,"{'a': 0.001, 'e': 0.03317362985978568}",25,10,26.738212185414966,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3408,False,"{'a': 0.001, 'e': 0.033140472811213274}",25,17,4.343886724893961,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3409,False,"{'a': 0.001, 'e': 0.03310734890311644}",30,21,16.5473313586064,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3410,False,"{'a': 0.001, 'e': 0.03307425810237125}",25,13,24.90383602450232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3411,False,"{'a': 0.001, 'e': 0.03304120037588693}",20,8,20.26799876019885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3412,False,"{'a': 0.001, 'e': 0.03300817569060575}",25,0,42.19610925902835,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3413,False,"{'a': 0.001, 'e': 0.032975184013503}",25,16,20.20670506929586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3414,False,"{'a': 0.001, 'e': 0.032942225311587005}",20,15,9.878931697565852,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3415,False,"{'a': 0.001, 'e': 0.03290929955189908}",25,14,17.969735364399934,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3416,False,"{'a': 0.001, 'e': 0.03287640670151345}",20,9,16.56865755872105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3417,False,"{'a': 0.001, 'e': 0.03284354672753726}",30,16,-12.716293660955781,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3418,False,"{'a': 0.001, 'e': 0.032810719597110516}",20,0,22.201864420362792,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3419,False,"{'a': 0.001, 'e': 0.032777925277406125}",20,16,7.443819996097525,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3420,False,"{'a': 0.001, 'e': 0.03274516373562974}",20,11,19.28579018238665,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3421,False,"{'a': 0.001, 'e': 0.03271243493901982}",30,16,2.6444724092511356,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
3422,False,"{'a': 0.001, 'e': 0.03267973885484755}",25,7,32.224485792560436,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3423,False,"{'a': 0.001, 'e': 0.03264707545041687}",20,16,6.386995618027708,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3424,False,"{'a': 0.001, 'e': 0.03261444469306436}",20,16,7.446923593511346,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3425,False,"{'a': 0.001, 'e': 0.03258184655015926}",20,15,8.384224741195377,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3426,False,"{'a': 0.001, 'e': 0.03254928098910342}",20,10,21.750036722625378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3427,False,"{'a': 0.001, 'e': 0.03251674797733129}",20,11,15.133831117007428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3428,False,"{'a': 0.001, 'e': 0.032484247482309846}",25,9,27.59455820191295,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3429,False,"{'a': 0.001, 'e': 0.03245177947153859}",20,8,21.00237957765353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3430,False,"{'a': 0.001, 'e': 0.0324193439125495}",30,10,38.745029580808776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3431,False,"{'a': 0.001, 'e': 0.03238694077290704}",20,16,9.893896377716029,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3432,False,"{'a': 0.001, 'e': 0.03235457002020804}",20,7,19.689195158505868,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3433,False,"{'a': 0.001, 'e': 0.03232223162208177}",30,18,19.872431455214205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3434,False,"{'a': 0.001, 'e': 0.0322899255461898}",20,15,8.98288826521402,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3435,False,"{'a': 0.001, 'e': 0.032257651760226075}",30,13,31.040046422005467,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3436,False,"{'a': 0.001, 'e': 0.0322254102319168}",25,16,16.626808346949847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3437,False,"{'a': 0.001, 'e': 0.03219320092902044}",30,7,38.53405477158462,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3438,False,"{'a': 0.001, 'e': 0.032161023819327686}",20,10,15.338172243160018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3439,False,"{'a': 0.001, 'e': 0.03212887887066144}",25,13,11.050425304430103,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3440,False,"{'a': 0.001, 'e': 0.032096766050876746}",20,5,22.189188229577184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3441,False,"{'a': 0.001, 'e': 0.03206468532786077}",20,10,16.771309104888463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3442,False,"{'a': 0.001, 'e': 0.03203263666953279}",25,11,25.69267114825663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3443,False,"{'a': 0.001, 'e': 0.03200062004384415}",30,18,21.418102798271875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3444,False,"{'a': 0.001, 'e': 0.03196863541877823}",20,16,7.37825341541837,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3445,False,"{'a': 0.001, 'e': 0.03193668276235039}",30,21,17.73383570667224,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3446,False,"{'a': 0.001, 'e': 0.03190476204260796}",35,16,28.225960687455572,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3447,False,"{'a': 0.001, 'e': 0.031872873227630244}",20,12,14.814852784436097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3448,False,"{'a': 0.001, 'e': 0.03184101628552841}",25,18,10.680808990201156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3449,False,"{'a': 0.001, 'e': 0.03180919118444552}",20,13,16.155193564246876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3450,False,"{'a': 0.001, 'e': 0.03177739789255645}",25,19,11.627126542069579,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3451,False,"{'a': 0.001, 'e': 0.03174563637806794}",20,13,11.238300757377225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3452,False,"{'a': 0.001, 'e': 0.03171390660921845}",25,11,27.421586359661315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3453,False,"{'a': 0.001, 'e': 0.0316822085542782}",35,21,14.561465141997767,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
3454,False,"{'a': 0.001, 'e': 0.03165054218154915}",25,17,13.577977128586584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3455,False,"{'a': 0.001, 'e': 0.031618907459364916}",20,4,27.53488070418394,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3456,False,"{'a': 0.001, 'e': 0.031587304356090785}",20,11,16.446177043752414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3457,False,"{'a': 0.001, 'e': 0.03155573284012364}",20,9,18.759562822505902,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3458,False,"{'a': 0.001, 'e': 0.031524192879891964}",20,14,11.063053505978973,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3459,False,"{'a': 0.001, 'e': 0.031492684443855785}",30,3,38.75990094433735,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
3460,False,"{'a': 0.001, 'e': 0.03146120750050669}",20,10,20.33029479913489,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3461,False,"{'a': 0.001, 'e': 0.03142976201836771}",25,15,19.8890352956071,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3462,False,"{'a': 0.001, 'e': 0.03139834796599337}",20,0,24.728127554118718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3463,False,"{'a': 0.001, 'e': 0.0313669653119696}",25,9,19.438391924334923,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3464,False,"{'a': 0.001, 'e': 0.03133561402491377}",20,15,10.198557049837596,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3465,False,"{'a': 0.001, 'e': 0.03130429407347458}",30,16,24.089860250008595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3466,False,"{'a': 0.001, 'e': 0.03127300542633206}",25,6,29.172588763316575,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
3467,False,"{'a': 0.001, 'e': 0.031241748052197565}",20,16,8.172261251365036,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3468,False,"{'a': 0.001, 'e': 0.031210521919813744}",25,18,13.157634739409064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3469,False,"{'a': 0.001, 'e': 0.031179326997954438}",20,3,29.20794536885635,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3470,False,"{'a': 0.001, 'e': 0.03114816325542473}",20,14,7.489850152885936,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3471,False,"{'a': 0.001, 'e': 0.03111703066106086}",25,6,33.6082440673232,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3472,False,"{'a': 0.001, 'e': 0.03108592918373026}",25,19,9.98040759848563,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3473,False,"{'a': 0.001, 'e': 0.03105485879233143}",25,7,30.101533555977166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3474,False,"{'a': 0.001, 'e': 0.031023819455793984}",25,10,24.058974056979757,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3475,False,"{'a': 0.001, 'e': 0.03099281114307856}",25,20,8.471483782840249,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3476,False,"{'a': 0.001, 'e': 0.030961833823176882}",20,16,6.733514887469958,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3477,False,"{'a': 0.001, 'e': 0.030930887465111603}",25,8,26.861747204795332,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3478,False,"{'a': 0.001, 'e': 0.030899972037936367}",25,14,17.939137408812194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3479,False,"{'a': 0.001, 'e': 0.03086908751073573}",35,22,22.340407731667913,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3480,False,"{'a': 0.001, 'e': 0.030838233852625192}",25,7,34.51040476007953,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3481,False,"{'a': 0.001, 'e': 0.030807411032751076}",25,11,25.136693096417826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3482,False,"{'a': 0.001, 'e': 0.03077661902029056}",25,14,17.698525743728762,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3483,False,"{'a': 0.001, 'e': 0.030745857784451616}",30,12,29.036176480613427,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3484,False,"{'a': 0.001, 'e': 0.03071512729447303}",20,12,16.03798623111031,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
